term_iri,local_name,term_type,defining_module,label_en,label_zh_cn,definition_en,definition_zh_cn,superclass,domain,range,inverse_property,characteristics,deprecated,replacement_term,source,source_status,audit_decision,audit_notes
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#recommendsAction,recommendsAction,ObjectProperty,mnp-compliance,recommends action,建议动作,Links a blocking reason to a remediation action.,将阻塞原因关联到处理动作。,,BlockingReason,RemediationAction,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#supersedesRuleVersion,supersedesRuleVersion,ObjectProperty,mnp-compliance,supersedes rule version,替代规则版本,Links a rule version to the prior version it supersedes.,将规则版本关联到其所替代的先前版本。,,RuleVersion,RuleVersion,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#supportedByEvidence,supportedByEvidence,ObjectProperty,mnp-compliance,supported by evidence,由证据支持,Links a blocking reason to supporting evidence.,将阻塞原因关联到支持证据。,,BlockingReason,EvidenceRecord,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#triggeredByRule,triggeredByRule,ObjectProperty,mnp-compliance,triggered by rule,由规则触发,Links a blocking reason to the triggering eligibility rule.,将阻塞原因关联到触发规则。,,BlockingReason,EligibilityRule,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#triggeredByRuleVersion,triggeredByRuleVersion,ObjectProperty,mnp-compliance,triggered by rule version,由规则版本触发,Links a blocking reason to the triggering rule version.,将阻塞原因关联到触发规则版本。,,BlockingReason,RuleVersion,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#usesEvidence,usesEvidence,ObjectProperty,mnp-compliance,uses evidence,使用证据,Links an eligibility assessment to the evidence snapshot actually used in that assessment.,将资格评估关联到该次评估实际使用的证据快照。,,EligibilityAssessment,EvidenceRecord,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,ODR-003/004.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#usesRuleVersion,usesRuleVersion,ObjectProperty,mnp-compliance,uses rule version,使用规则版本,Links an assessment to the concrete rule version used.,将评估关联到实际使用的规则版本。,,EligibilityAssessment,RuleVersion,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#evaluatedAtTime,evaluatedAtTime,ObjectProperty,mnp-evidence-time,evaluated at time,评估于,Links an assessment-related resource to an evaluation time.,将评估相关资源关联到评估时间。,,EligibilityAssessment,EvaluationTime,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#evidenceForCase,evidenceForCase,ObjectProperty,mnp-evidence-time,evidence for case,作为案件证据,Inverse of hasCaseEvidence; links an evidence record to the case it belongs to.,hasCaseEvidence 的逆属性；将证据记录关联到所属案件。,,EvidenceRecord,MNPCase,hasCaseEvidence,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,ODR-003: retained inverse.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasEvidenceValidity,hasEvidenceValidity,ObjectProperty,mnp-evidence-time,has evidence validity,有证据有效性,Links an evidence record to a validity annotation.,将证据记录关联到有效性注解。,,EvidenceRecord,EvidenceValidity,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasSourceSystem,hasSourceSystem,ObjectProperty,mnp-evidence-time,has source system,有来源系统,Links an evidence record to its producing information system.,将证据记录关联到产生它的信息系统。,,EvidenceRecord,InformationSystem,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#observedAtTime,observedAtTime,ObjectProperty,mnp-evidence-time,observed at time,观测于,Links an observation to an observation time resource.,将观测关联到观测时间资源。,,EvidenceRecord,ObservationTime,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#recordedAtTime,recordedAtTime,ObjectProperty,mnp-evidence-time,recorded at time,记录于,Links a record to a recorded-time resource.,将记录关联到记录时间资源。,,EvidenceRecord,RecordedTime,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#assertsOwnership,assertsOwnership,ObjectProperty,mnp-identity,asserts ownership,主张归属,Links an ownership assertion record to a phone number.,将归属主张记录关联到电话号码。,,PhoneNumberOwnership,PhoneNumber,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#assignedToSubscription,assignedToSubscription,ObjectProperty,mnp-identity,assigned to subscription,分配至订阅,Links a phone number to the service subscription to which it is assigned.,将电话号码关联到其被分配的服务订阅。,,PhoneNumber,ServiceSubscription,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,ODR-001; replaces ownsPhoneNumber ownership semantics.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasIdentityDocument,hasIdentityDocument,ObjectProperty,mnp-identity,has identity document,有身份证件,Links a subscriber to an identity document.,将用户关联到身份证件。,,Subscriber,IdentityDocument,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasRealNameRegistration,hasRealNameRegistration,ObjectProperty,mnp-identity,has real-name registration,有实名登记,Links a subscriber to a real-name registration record.,将用户关联到实名登记记录。,,Subscriber,RealNameRegistration,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasSubscription,hasSubscription,ObjectProperty,mnp-identity,has subscription (deprecated),有订阅（已弃用）,Deprecated synonym of holdsSubscription.,已弃用，请使用 holdsSubscription。,,Subscriber,ServiceSubscription,,,true,https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#holdsSubscription,LOCAL_EXTENSION,LOCAL_EXTENSION,DEPRECATE,ODR-001.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#holdsSubscription,holdsSubscription,ObjectProperty,mnp-identity,holds subscription,持有订阅,Links a subscriber to a service subscription they hold.,将用户关联到其持有的服务订阅。,,Subscriber,ServiceSubscription,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,ODR-001 replacement for hasSubscription.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#ownershipHolder,ownershipHolder,ObjectProperty,mnp-identity,ownership holder,归属持有人,Links an ownership assertion to the asserting subscriber.,将归属主张关联到主张方用户。,,PhoneNumberOwnership,Subscriber,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#ownsPhoneNumber,ownsPhoneNumber,ObjectProperty,mnp-identity,owns phone number (deprecated),拥有号码（已弃用）,Deprecated. Previously linked Subscriber to PhoneNumber with ambiguous ownership semantics.,已弃用。原用于连接用户与号码，但“拥有”语义含糊。,,Subscriber,PhoneNumber,,,true,https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#assignedToSubscription,LOCAL_EXTENSION,LOCAL_EXTENSION,DEPRECATE,ODR-001: use holdsSubscription + assignedToSubscription chain.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#verifiedBy,verifiedBy,ObjectProperty,mnp-identity,verified by,由...核验,Links a real-name registration to an identity verification observation.,将实名登记关联到身份核验观测。,,RealNameRegistration,IdentityVerification,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#fieldOfSource,fieldOfSource,ObjectProperty,mnp-modeling-provenance,field of source,属于来源,Links a source field to its parent source record.,将来源字段关联到所属来源记录。,,SourceField,SourceRecord,,,false,,LOCAL_EXTENSION,PROJECT_GOVERNANCE,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasModelingEvidence,hasModelingEvidence,ObjectProperty,mnp-modeling-provenance,has modeling evidence,有建模证据,Links a modeling assertion to modeling evidence.,将建模断言关联到建模证据。,,ModelingAssertion,ModelingEvidence,,,false,,LOCAL_EXTENSION,PROJECT_GOVERNANCE,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasReviewDecision,hasReviewDecision,ObjectProperty,mnp-modeling-provenance,has review decision,有审核决定,Links a modeling assertion to a review decision.,将建模断言关联到审核决定。,,ModelingAssertion,ReviewDecision,,,false,,LOCAL_EXTENSION,PROJECT_GOVERNANCE,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#mapsSourceField,mapsSourceField,ObjectProperty,mnp-modeling-provenance,maps source field,映射来源字段,Links a mapping record to a source field.,将映射记录关联到来源字段。,,MappingRecord,SourceField,,,false,,LOCAL_EXTENSION,PROJECT_GOVERNANCE,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#usesMappingRule,usesMappingRule,ObjectProperty,mnp-modeling-provenance,uses mapping rule,使用映射规则,Links a mapping record to a mapping rule.,将映射记录关联到映射规则。,,MappingRecord,MappingRule,,,false,,LOCAL_EXTENSION,PROJECT_GOVERNANCE,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#concernsNumber,concernsNumber,ObjectProperty,mnp-process,concerns number,涉及号码,Links an MNP case to the phone number concerned.,将携转案件关联到所涉号码。,,MNPCase,PhoneNumber,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#currentProcessStep,currentProcessStep,ObjectProperty,mnp-process,current process step,当前流程步骤,Links an MNP case to its current process step.,将携转案件关联到当前流程步骤。,,MNPCase,ProcessStep,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasAuthorizationCode,hasAuthorizationCode,ObjectProperty,mnp-process,has authorization code,有授权码,Links an MNP case to an authorization code.,将携转案件关联到授权码。,,MNPCase,AuthorizationCode,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasCaseEvidence,hasCaseEvidence,ObjectProperty,mnp-process,has case evidence,有案件证据,Links an MNP case to evidence records available for evaluating that case.,将携转案件关联到可用于评估该案件的证据记录。,,MNPCase,EvidenceRecord,evidenceForCase,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,"ODR-003: availability, not assessment use."
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasCaseStatus,hasCaseStatus,ObjectProperty,mnp-process,has case status,有案件状态,Links an MNP case to a case status.,将携转案件关联到案件状态。,,MNPCase,MNPCaseStatus,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasEligibilityAssessment,hasEligibilityAssessment,ObjectProperty,mnp-process,has eligibility assessment,有资格评估,Links an MNP case to an eligibility assessment.,将携转案件关联到资格评估。,,MNPCase,EligibilityAssessment,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasProcessEvent,hasProcessEvent,ObjectProperty,mnp-process,has process event,有流程事件,Links an MNP case to a process event.,将携转案件关联到流程事件。,,MNPCase,ProcessEvent,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasProcessStep,hasProcessStep,ObjectProperty,mnp-process,has process step,有流程步骤,Links an MNP case to a process step.,将携转案件关联到流程步骤。,,MNPCase,ProcessStep,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#nextProcessStep,nextProcessStep,ObjectProperty,mnp-process,next process step,下一流程步骤,Links a process step to its successor step.,将流程步骤关联到后续步骤。,,ProcessStep,ProcessStep,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#requestedBy,requestedBy,ObjectProperty,mnp-process,requested by,由...申请,Links an MNP case to the requesting subscriber.,将携转案件关联到申请人。,,MNPCase,Subscriber,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#billedThrough,billedThrough,ObjectProperty,mnp-service-contract,billed through,经账户计费,Links a service subscription to the telecom account used for billing.,将服务订阅关联到用于计费的电信账户。,,ServiceSubscription,TelecomAccount,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MODIFY,ODR-001: domain changed from Subscriber to ServiceSubscription.
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#coversService,coversService,ObjectProperty,mnp-service-contract,covers service,覆盖服务,Links a contract or commitment to a covered telecom service.,将合约或承诺期关联到覆盖的电信服务。,,ServiceContract,TelecomService,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#governedByContract,governedByContract,ObjectProperty,mnp-service-contract,governed by contract,受合约约束,Links a service subscription to its governing service contract.,将服务订阅关联到约束它的服务合约。,,ServiceSubscription,ServiceContract,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasCommitmentPeriod,hasCommitmentPeriod,ObjectProperty,mnp-service-contract,has commitment period,有承诺期,Links a service contract to a commitment period.,将服务合约关联到承诺期。,,ServiceContract,CommitmentPeriod,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#hasTerminationAgreement,hasTerminationAgreement,ObjectProperty,mnp-service-contract,has termination agreement,有解除协议,Links a service contract to a termination agreement.,将服务合约关联到解除协议。,,ServiceContract,TerminationAgreement,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,ACCEPT,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/terms#subscribesToService,subscribesToService,ObjectProperty,mnp-service-contract,subscribes to service,订阅服务,Links a service subscription to the subscribed telecom service.,将服务订阅关联到所订阅的电信服务。,,ServiceSubscription,TelecomService,,,false,,LOCAL_EXTENSION,LOCAL_EXTENSION,MOVE_MODULE,
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/kg-mnp,kg-mnp,Ontology,kg-mnp,kg-mnp,kg-mnp,Ontology module resource kg-mnp,本体模块资源 kg-mnp,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-account-billing,mnp-account-billing,Ontology,mnp-account-billing,mnp-account-billing,mnp-account-billing,Ontology module resource mnp-account-billing,本体模块资源 mnp-account-billing,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-alignments,mnp-alignments,Ontology,mnp-alignments,mnp-alignments,mnp-alignments,Ontology module resource mnp-alignments,本体模块资源 mnp-alignments,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-code-list,mnp-code-list,Ontology,mnp-code-list,mnp-code-list,mnp-code-list,Ontology module resource mnp-code-list,本体模块资源 mnp-code-list,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-compliance,mnp-compliance,Ontology,mnp-compliance,mnp-compliance,mnp-compliance,Ontology module resource mnp-compliance,本体模块资源 mnp-compliance,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-core,mnp-core,Ontology,mnp-core,mnp-core,mnp-core,Ontology module resource mnp-core,本体模块资源 mnp-core,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-evidence-time,mnp-evidence-time,Ontology,mnp-evidence-time,mnp-evidence-time,mnp-evidence-time,Ontology module resource mnp-evidence-time,本体模块资源 mnp-evidence-time,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-identity,mnp-identity,Ontology,mnp-identity,mnp-identity,mnp-identity,Ontology module resource mnp-identity,本体模块资源 mnp-identity,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-modeling-provenance,mnp-modeling-provenance,Ontology,mnp-modeling-provenance,mnp-modeling-provenance,mnp-modeling-provenance,Ontology module resource mnp-modeling-provenance,本体模块资源 mnp-modeling-provenance,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-process,mnp-process,Ontology,mnp-process,mnp-process,mnp-process,Ontology module resource mnp-process,本体模块资源 mnp-process,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
https://yangjunjie-lin.github.io/KG-MNP-Demo/ontology/mnp-service-contract,mnp-service-contract,Ontology,mnp-service-contract,mnp-service-contract,mnp-service-contract,Ontology module resource mnp-service-contract,本体模块资源 mnp-service-contract,,,,,,false,,PROJECT_GOVERNANCE,PROJECT_GOVERNANCE,ACCEPT,Ontology document IRI
